48, Bonjibod, 2018-11-15 15:38:50, Assessment - DETAILS, tbl_assessment_details, ADD, 1696
70, Bermejo, 2018-12-27 16:18:22, Assessment - APPROVED, tbl_assessment, UPDATE, 9
70, Bermejo, 2018-12-27 16:19:35, Assessment - APPROVED, tbl_assessment, UPDATE, 4
48, Bonjibod, 2018-12-27 16:40:08, Assessment - DETAILS, tbl_assessment_details, ADD, 2
48, Bonjibod, 2018-12-27 16:40:08, Business Lines, tbl_application_business_line, UPDATE, 2
48, Bonjibod, 2018-12-27 16:40:08, Application - EMPLOYEES, tbl_application_form, UPDATE, 2
48, Bonjibod, 2018-12-27 16:40:14, Assessment - ASSESSED, tbl_assessment, ADD, 2
48, Bonjibod, 2018-12-27 16:40:14, Assessment - ASSESSED, tbl_assessment_fees, ADD, 2
48, Bonjibod, 2018-12-27 16:40:14, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 2
48, Bonjibod, 2018-12-27 16:40:48, Assessment - DETAILS, tbl_assessment_details, ADD, 3
48, Bonjibod, 2018-12-27 16:40:48, Business Lines, tbl_application_business_line, UPDATE, 3
48, Bonjibod, 2018-12-27 16:40:48, Application - EMPLOYEES, tbl_application_form, UPDATE, 3
48, Bonjibod, 2018-12-27 16:40:54, Assessment - ASSESSED, tbl_assessment, ADD, 3
48, Bonjibod, 2018-12-27 16:40:54, Assessment - ASSESSED, tbl_assessment_fees, ADD, 3
48, Bonjibod, 2018-12-27 16:40:54, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 3
48, Bonjibod, 2018-12-27 16:42:01, Assessment - DETAILS, tbl_assessment_details, ADD, 5
48, Bonjibod, 2018-12-27 16:42:01, Business Lines, tbl_application_business_line, UPDATE, 5
48, Bonjibod, 2018-12-27 16:42:01, Application - EMPLOYEES, tbl_application_form, UPDATE, 5
48, Bonjibod, 2018-12-27 16:42:09, Assessment - ASSESSED, tbl_assessment, ADD, 5
48, Bonjibod, 2018-12-27 16:42:09, Assessment - ASSESSED, tbl_assessment_fees, ADD, 5
48, Bonjibod, 2018-12-27 16:42:09, Billing, tbl_billing_fees, ADD, 5
48, Bonjibod, 2018-12-27 16:42:09, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 5
48, Bonjibod, 2018-12-27 16:44:42, Assessment - DETAILS, tbl_assessment_details, ADD, 4
48, Bonjibod, 2018-12-27 16:44:42, Business Lines, tbl_application_business_line, UPDATE, 4
48, Bonjibod, 2018-12-27 16:44:42, Application - EMPLOYEES, tbl_application_form, UPDATE, 4
48, Bonjibod, 2018-12-27 16:44:46, Assessment - ASSESSED, tbl_assessment, ADD, 4
48, Bonjibod, 2018-12-27 16:44:46, Assessment - ASSESSED, tbl_assessment_fees, ADD, 4
48, Bonjibod, 2018-12-27 16:44:46, Billing, tbl_billing_fees, ADD, 4
48, Bonjibod, 2018-12-27 16:44:46, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 4
48, Bonjibod, 2018-12-27 16:47:07, Assessment - DETAILS, tbl_assessment_details, ADD, 1
48, Bonjibod, 2018-12-27 16:47:07, Business Lines, tbl_application_business_line, UPDATE, 1
48, Bonjibod, 2018-12-27 16:47:07, Application - EMPLOYEES, tbl_application_form, UPDATE, 1
48, Bonjibod, 2018-12-27 16:47:15, Assessment - ASSESSED, tbl_assessment, ADD, 1
48, Bonjibod, 2018-12-27 16:47:15, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1
48, Bonjibod, 2018-12-27 16:47:15, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1
70, Bermejo, 2018-12-27 16:47:36, Assessment - APPROVED, tbl_assessment, UPDATE, 5
70, Bermejo, 2018-12-27 16:47:52, Assessment - APPROVED, tbl_assessment, UPDATE, 2
70, Bermejo, 2018-12-27 16:48:08, Assessment - APPROVED, tbl_assessment, UPDATE, 4
70, Bermejo, 2018-12-27 16:48:19, Assessment - APPROVED, tbl_assessment, UPDATE, 1
70, Bermejo, 2018-12-27 16:48:30, Assessment - APPROVED, tbl_assessment, UPDATE, 3
89, asstest, 2018-12-27 21:47:47, Assessment - DETAILS, tbl_assessment_details, ADD, 2
89, asstest, 2018-12-27 21:47:47, Business Lines, tbl_application_business_line, UPDATE, 2
89, asstest, 2018-12-27 21:47:47, Application - EMPLOYEES, tbl_application_form, UPDATE, 2
89, asstest, 2018-12-27 21:48:09, Assessment - DETAILS, tbl_assessment_details, UPDATE, 2
89, asstest, 2018-12-27 21:48:09, Business Lines, tbl_application_business_line, UPDATE, 2
89, asstest, 2018-12-27 21:48:09, Application - EMPLOYEES, tbl_application_form, UPDATE, 2
89, asstest, 2018-12-27 21:48:59, Assessment - DETAILS, tbl_assessment_details, UPDATE, 2
89, asstest, 2018-12-27 21:48:59, Business Lines, tbl_application_business_line, UPDATE, 2
89, asstest, 2018-12-27 21:48:59, Application - EMPLOYEES, tbl_application_form, UPDATE, 2
89, asstest, 2018-12-27 21:49:03, Assessment - ASSESSED, tbl_assessment, ADD, 2
89, asstest, 2018-12-27 21:49:03, Assessment - ASSESSED, tbl_assessment_fees, ADD, 2
89, asstest, 2018-12-27 21:49:03, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 2
89, asstest, 2018-12-27 21:49:40, Assessment - ASSESSED, tbl_assessment_fees, UPDATE, 2
89, asstest, 2018-12-27 21:50:05, Assessment - APPROVED, tbl_assessment, UPDATE, 2
89, asstest, 2018-12-27 21:50:37, Assessment - ASSESSED, tbl_assessment_fees, UPDATE, 2
89, asstest, 2018-12-27 21:50:54, Assessment - APPROVED, tbl_assessment, UPDATE, 2
89, asstest, 2018-12-27 21:51:18, Assessment - DETAILS, tbl_assessment_details, ADD, 3
89, asstest, 2018-12-27 21:51:18, Business Lines, tbl_application_business_line, UPDATE, 3
89, asstest, 2018-12-27 21:51:18, Application - EMPLOYEES, tbl_application_form, UPDATE, 3
89, asstest, 2018-12-27 21:51:23, Assessment - ASSESSED, tbl_assessment, ADD, 3
89, asstest, 2018-12-27 21:51:23, Assessment - ASSESSED, tbl_assessment_fees, ADD, 3
89, asstest, 2018-12-27 21:51:23, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 3
89, asstest, 2018-12-27 21:51:34, Assessment - APPROVED, tbl_assessment, UPDATE, 3
89, asstest, 2018-12-27 21:51:58, Assessment - DETAILS, tbl_assessment_details, ADD, 5
89, asstest, 2018-12-27 21:51:58, Business Lines, tbl_application_business_line, UPDATE, 5
89, asstest, 2018-12-27 21:51:58, Application - EMPLOYEES, tbl_application_form, UPDATE, 5
89, asstest, 2018-12-27 21:52:13, Assessment - ASSESSED, tbl_assessment, ADD, 5
89, asstest, 2018-12-27 21:52:13, Assessment - ASSESSED, tbl_assessment_fees, ADD, 5
89, asstest, 2018-12-27 21:52:13, Billing, tbl_billing_fees, ADD, 5
89, asstest, 2018-12-27 21:52:13, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 5
89, asstest, 2018-12-27 21:53:02, Assessment - DETAILS, tbl_assessment_details, ADD, 4
89, asstest, 2018-12-27 21:53:02, Business Lines, tbl_application_business_line, UPDATE, 4
89, asstest, 2018-12-27 21:53:02, Application - EMPLOYEES, tbl_application_form, UPDATE, 4
89, asstest, 2018-12-27 21:54:24, Assessment - ASSESSED, tbl_assessment, ADD, 4
89, asstest, 2018-12-27 21:54:24, Assessment - ASSESSED, tbl_assessment_fees, ADD, 4
89, asstest, 2018-12-27 21:54:24, Billing, tbl_billing_fees, ADD, 4
89, asstest, 2018-12-27 21:54:24, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 4
89, asstest, 2018-12-27 21:54:28, Assessment - APPROVED, tbl_assessment, UPDATE, 4
89, asstest, 2018-12-27 21:54:40, Assessment - DETAILS, tbl_assessment_details, ADD, 1
89, asstest, 2018-12-27 21:54:40, Business Lines, tbl_application_business_line, UPDATE, 1
89, asstest, 2018-12-27 21:54:40, Application - EMPLOYEES, tbl_application_form, UPDATE, 1
89, asstest, 2018-12-27 21:54:47, Assessment - ASSESSED, tbl_assessment, ADD, 1
89, asstest, 2018-12-27 21:54:47, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1
89, asstest, 2018-12-27 21:54:47, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1
89, asstest, 2018-12-27 21:55:12, Assessment - APPROVED, tbl_assessment, UPDATE, 1
89, asstest, 2018-12-27 21:55:24, Assessment - APPROVED, tbl_assessment, UPDATE, 5
89, asstest, 2018-12-27 21:57:39, Assessment - DETAILS, tbl_assessment_details, ADD, 6
89, asstest, 2018-12-27 21:57:39, Business Lines, tbl_application_business_line, UPDATE, 6
89, asstest, 2018-12-27 21:57:39, Application - EMPLOYEES, tbl_application_form, UPDATE, 6
89, asstest, 2018-12-27 21:59:04, Assessment - ASSESSED, tbl_assessment, ADD, 6
89, asstest, 2018-12-27 21:59:04, Assessment - ASSESSED, tbl_assessment_fees, ADD, 6
89, asstest, 2018-12-27 21:59:04, Billing, tbl_billing_fees, ADD, 6
89, asstest, 2018-12-27 21:59:04, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 6
89, asstest, 2018-12-27 21:59:10, Assessment - APPROVED, tbl_assessment, UPDATE, 6
89, asstest, 2018-12-27 23:26:58, Assessment - DETAILS, tbl_assessment_details, ADD, 8
89, asstest, 2018-12-27 23:26:58, Business Lines, tbl_application_business_line, UPDATE, 8
89, asstest, 2018-12-27 23:26:58, Application - EMPLOYEES, tbl_application_form, UPDATE, 8
89, asstest, 2018-12-27 23:30:08, Assessment - DETAILS, tbl_assessment_details, UPDATE, 8
89, asstest, 2018-12-27 23:30:08, Business Lines, tbl_application_business_line, UPDATE, 8
89, asstest, 2018-12-27 23:30:08, Application - EMPLOYEES, tbl_application_form, UPDATE, 8
89, asstest, 2018-12-27 23:32:54, Assessment - DETAILS, tbl_assessment_details, ADD, 9
89, asstest, 2018-12-27 23:32:54, Business Lines, tbl_application_business_line, UPDATE, 9
89, asstest, 2018-12-27 23:32:54, Application - EMPLOYEES, tbl_application_form, UPDATE, 9
89, asstest, 2018-12-27 23:34:43, Assessment - ASSESSED, tbl_assessment, ADD, 9
89, asstest, 2018-12-27 23:34:43, Assessment - ASSESSED, tbl_assessment_fees, ADD, 9
89, asstest, 2018-12-27 23:34:43, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 9
89, asstest, 2018-12-27 23:34:55, Assessment - APPROVED, tbl_assessment, UPDATE, 9
89, asstest, 2018-12-27 23:35:12, Assessment - DETAILS, tbl_assessment_details, ADD, 7
89, asstest, 2018-12-27 23:35:12, Business Lines, tbl_application_business_line, UPDATE, 7
89, asstest, 2018-12-27 23:35:12, Application - EMPLOYEES, tbl_application_form, UPDATE, 7
89, asstest, 2018-12-27 23:36:25, Assessment - ASSESSED, tbl_assessment, ADD, 7
89, asstest, 2018-12-27 23:36:25, Assessment - ASSESSED, tbl_assessment_fees, ADD, 7
89, asstest, 2018-12-27 23:36:25, Billing, tbl_billing_fees, ADD, 7
89, asstest, 2018-12-27 23:36:25, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 7
89, asstest, 2018-12-27 23:36:29, Assessment - APPROVED, tbl_assessment, UPDATE, 7
89, asstest, 2018-12-27 23:36:43, Assessment - DETAILS, tbl_assessment_details, ADD, 10
89, asstest, 2018-12-27 23:36:43, Business Lines, tbl_application_business_line, UPDATE, 10
89, asstest, 2018-12-27 23:36:43, Application - EMPLOYEES, tbl_application_form, UPDATE, 10
89, asstest, 2018-12-27 23:36:57, Assessment - DETAILS, tbl_assessment_details, UPDATE, 10
89, asstest, 2018-12-27 23:36:57, Business Lines, tbl_application_business_line, UPDATE, 10
89, asstest, 2018-12-27 23:36:57, Application - EMPLOYEES, tbl_application_form, UPDATE, 10
89, asstest, 2018-12-27 23:37:00, Assessment - ASSESSED, tbl_assessment, ADD, 10
89, asstest, 2018-12-27 23:37:00, Assessment - ASSESSED, tbl_assessment_fees, ADD, 10
89, asstest, 2018-12-27 23:37:00, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 10
89, asstest, 2018-12-27 23:37:05, Assessment - APPROVED, tbl_assessment, UPDATE, 10
89, asstest, 2018-12-27 23:37:18, Assessment - DETAILS, tbl_assessment_details, ADD, 1231
89, asstest, 2018-12-27 23:37:18, Business Lines, tbl_application_business_line, UPDATE, 1231
89, asstest, 2018-12-27 23:37:18, Application - EMPLOYEES, tbl_application_form, UPDATE, 1231
89, asstest, 2018-12-27 23:37:20, Assessment - DETAILS, tbl_assessment_details, UPDATE, 1231
89, asstest, 2018-12-27 23:37:20, Business Lines, tbl_application_business_line, UPDATE, 1231
89, asstest, 2018-12-27 23:37:20, Application - EMPLOYEES, tbl_application_form, UPDATE, 1231
89, asstest, 2018-12-27 23:37:26, Assessment - ASSESSED, tbl_assessment, ADD, 1231
89, asstest, 2018-12-27 23:37:26, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1231
89, asstest, 2018-12-27 23:37:26, Billing, tbl_billing_fees, ADD, 1231
89, asstest, 2018-12-27 23:37:26, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1231
89, asstest, 2018-12-27 23:37:30, Assessment - APPROVED, tbl_assessment, UPDATE, 1231
89, asstest, 2018-12-27 23:37:47, Assessment - DETAILS, tbl_assessment_details, ADD, 1547
89, asstest, 2018-12-27 23:37:47, Business Lines, tbl_application_business_line, UPDATE, 1547
89, asstest, 2018-12-27 23:37:47, Application - EMPLOYEES, tbl_application_form, UPDATE, 1547
89, asstest, 2018-12-27 23:37:50, Assessment - ASSESSED, tbl_assessment, ADD, 1547
89, asstest, 2018-12-27 23:37:50, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1547
89, asstest, 2018-12-27 23:37:50, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1547
89, asstest, 2018-12-27 23:37:57, Assessment - APPROVED, tbl_assessment, UPDATE, 1547
89, asstest, 2018-12-27 23:38:49, Assessment - ASSESSED, tbl_assessment, ADD, 8
89, asstest, 2018-12-27 23:38:49, Assessment - ASSESSED, tbl_assessment_fees, ADD, 8
89, asstest, 2018-12-27 23:38:49, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 8
89, asstest, 2018-12-27 23:39:05, Assessment - APPROVED, tbl_assessment, UPDATE, 8
89, asstest, 2018-12-28 08:59:08, Assessment - DETAILS, tbl_assessment_details, ADD, 1
89, asstest, 2018-12-28 08:59:08, Business Lines, tbl_application_business_line, UPDATE, 1
89, asstest, 2018-12-28 08:59:08, Application - EMPLOYEES, tbl_application_form, UPDATE, 1
89, asstest, 2018-12-28 08:59:12, Assessment - ASSESSED, tbl_assessment, ADD, 1
89, asstest, 2018-12-28 08:59:12, Assessment - ASSESSED, tbl_assessment_fees, ADD, 1
89, asstest, 2018-12-28 08:59:12, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 1
89, asstest, 2018-12-28 08:59:22, Assessment - APPROVED, tbl_assessment, UPDATE, 1
89, asstest, 2018-12-28 08:59:34, Assessment - DETAILS, tbl_assessment_details, ADD, 2
89, asstest, 2018-12-28 08:59:34, Business Lines, tbl_application_business_line, UPDATE, 2
89, asstest, 2018-12-28 08:59:34, Application - EMPLOYEES, tbl_application_form, UPDATE, 2
89, asstest, 2018-12-28 08:59:39, Assessment - ASSESSED, tbl_assessment, ADD, 2
89, asstest, 2018-12-28 08:59:39, Assessment - ASSESSED, tbl_assessment_fees, ADD, 2
89, asstest, 2018-12-28 08:59:39, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 2
89, asstest, 2018-12-28 08:59:44, Assessment - APPROVED, tbl_assessment, UPDATE, 2
89, asstest, 2018-12-28 08:59:55, Assessment - DETAILS, tbl_assessment_details, ADD, 3
89, asstest, 2018-12-28 08:59:55, Business Lines, tbl_application_business_line, UPDATE, 3
89, asstest, 2018-12-28 08:59:55, Application - EMPLOYEES, tbl_application_form, UPDATE, 3
89, asstest, 2018-12-28 08:59:57, Assessment - ASSESSED, tbl_assessment, ADD, 3
89, asstest, 2018-12-28 08:59:57, Assessment - ASSESSED, tbl_assessment_fees, ADD, 3
89, asstest, 2018-12-28 08:59:57, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 3
89, asstest, 2018-12-28 09:00:02, Assessment - APPROVED, tbl_assessment, UPDATE, 3
89, asstest, 2018-12-28 09:00:19, Assessment - DETAILS, tbl_assessment_details, ADD, 4
89, asstest, 2018-12-28 09:00:19, Business Lines, tbl_application_business_line, UPDATE, 4
89, asstest, 2018-12-28 09:00:19, Application - EMPLOYEES, tbl_application_form, UPDATE, 4
89, asstest, 2018-12-28 09:00:22, Assessment - ASSESSED, tbl_assessment, ADD, 4
89, asstest, 2018-12-28 09:00:22, Assessment - ASSESSED, tbl_assessment_fees, ADD, 4
89, asstest, 2018-12-28 09:00:22, Billing, tbl_billing_fees, ADD, 4
89, asstest, 2018-12-28 09:00:22, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 4
89, asstest, 2018-12-28 09:00:26, Assessment - APPROVED, tbl_assessment, UPDATE, 4
89, asstest, 2018-12-28 09:00:46, Assessment - DETAILS, tbl_assessment_details, ADD, 5
89, asstest, 2018-12-28 09:00:46, Business Lines, tbl_application_business_line, UPDATE, 5
89, asstest, 2018-12-28 09:00:46, Application - EMPLOYEES, tbl_application_form, UPDATE, 5
89, asstest, 2018-12-28 09:00:50, Assessment - ASSESSED, tbl_assessment, ADD, 5
89, asstest, 2018-12-28 09:00:50, Assessment - ASSESSED, tbl_assessment_fees, ADD, 5
89, asstest, 2018-12-28 09:00:50, Billing, tbl_billing_fees, ADD, 5
89, asstest, 2018-12-28 09:00:50, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 5
89, asstest, 2018-12-28 09:00:54, Assessment - APPROVED, tbl_assessment, UPDATE, 5
89, asstest, 2018-12-28 09:01:03, Assessment - DETAILS, tbl_assessment_details, ADD, 6
89, asstest, 2018-12-28 09:01:03, Business Lines, tbl_application_business_line, UPDATE, 6
89, asstest, 2018-12-28 09:01:03, Application - EMPLOYEES, tbl_application_form, UPDATE, 6
89, asstest, 2018-12-28 09:01:07, Assessment - ASSESSED, tbl_assessment, ADD, 6
89, asstest, 2018-12-28 09:01:07, Assessment - ASSESSED, tbl_assessment_fees, ADD, 6
89, asstest, 2018-12-28 09:01:07, Billing, tbl_billing_fees, ADD, 6
89, asstest, 2018-12-28 09:01:07, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 6
89, asstest, 2018-12-28 09:01:11, Assessment - APPROVED, tbl_assessment, UPDATE, 6
89, asstest, 2018-12-28 09:01:24, Assessment - DETAILS, tbl_assessment_details, ADD, 7
89, asstest, 2018-12-28 09:01:24, Business Lines, tbl_application_business_line, UPDATE, 7
89, asstest, 2018-12-28 09:01:24, Application - EMPLOYEES, tbl_application_form, UPDATE, 7
89, asstest, 2018-12-28 09:01:26, Assessment - ASSESSED, tbl_assessment, ADD, 7
89, asstest, 2018-12-28 09:01:26, Assessment - ASSESSED, tbl_assessment_fees, ADD, 7
89, asstest, 2018-12-28 09:01:26, Billing, tbl_billing_fees, ADD, 7
89, asstest, 2018-12-28 09:01:26, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 7
89, asstest, 2018-12-28 09:01:30, Assessment - APPROVED, tbl_assessment, UPDATE, 7
89, asstest, 2018-12-28 09:01:46, Assessment - DETAILS, tbl_assessment_details, ADD, 8
89, asstest, 2018-12-28 09:01:46, Business Lines, tbl_application_business_line, UPDATE, 8
89, asstest, 2018-12-28 09:01:46, Application - EMPLOYEES, tbl_application_form, UPDATE, 8
89, asstest, 2018-12-28 09:01:49, Assessment - ASSESSED, tbl_assessment, ADD, 8
89, asstest, 2018-12-28 09:01:49, Assessment - ASSESSED, tbl_assessment_fees, ADD, 8
89, asstest, 2018-12-28 09:01:50, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 8
89, asstest, 2018-12-28 09:01:54, Assessment - APPROVED, tbl_assessment, UPDATE, 8
89, asstest, 2018-12-28 09:02:06, Assessment - DETAILS, tbl_assessment_details, ADD, 9
89, asstest, 2018-12-28 09:02:06, Business Lines, tbl_application_business_line, UPDATE, 9
89, asstest, 2018-12-28 09:02:06, Application - EMPLOYEES, tbl_application_form, UPDATE, 9
89, asstest, 2018-12-28 09:02:10, Assessment - ASSESSED, tbl_assessment, ADD, 9
89, asstest, 2018-12-28 09:02:11, Assessment - ASSESSED, tbl_assessment_fees, ADD, 9
89, asstest, 2018-12-28 09:02:11, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 9
89, asstest, 2018-12-28 09:02:14, Assessment - APPROVED, tbl_assessment, UPDATE, 9
89, asstest, 2018-12-28 09:02:29, Assessment - DETAILS, tbl_assessment_details, ADD, 10
89, asstest, 2018-12-28 09:02:29, Business Lines, tbl_application_business_line, UPDATE, 10
89, asstest, 2018-12-28 09:02:29, Application - EMPLOYEES, tbl_application_form, UPDATE, 10
89, asstest, 2018-12-28 09:02:32, Assessment - ASSESSED, tbl_assessment, ADD, 10
89, asstest, 2018-12-28 09:02:32, Assessment - ASSESSED, tbl_assessment_fees, ADD, 10
89, asstest, 2018-12-28 09:02:32, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 10
89, asstest, 2018-12-28 09:02:37, Assessment - APPROVED, tbl_assessment, UPDATE, 10
48, Bonjibod, 2018-12-28 10:01:02, Assessment - DETAILS, tbl_assessment_details, ADD, 2
48, Bonjibod, 2018-12-28 10:01:02, Business Lines, tbl_application_business_line, UPDATE, 2
48, Bonjibod, 2018-12-28 10:01:02, Application - EMPLOYEES, tbl_application_form, UPDATE, 2
48, Bonjibod, 2018-12-28 10:01:13, Assessment - ASSESSED, tbl_assessment, ADD, 2
48, Bonjibod, 2018-12-28 10:01:13, Assessment - ASSESSED, tbl_assessment_fees, ADD, 2
48, Bonjibod, 2018-12-28 10:01:13, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 2
48, Bonjibod, 2018-12-28 10:01:42, Assessment - DETAILS, tbl_assessment_details, ADD, 3
48, Bonjibod, 2018-12-28 10:01:42, Business Lines, tbl_application_business_line, UPDATE, 3
48, Bonjibod, 2018-12-28 10:01:42, Application - EMPLOYEES, tbl_application_form, UPDATE, 3
48, Bonjibod, 2018-12-28 10:01:52, Assessment - ASSESSED, tbl_assessment, ADD, 3
48, Bonjibod, 2018-12-28 10:01:52, Assessment - ASSESSED, tbl_assessment_fees, ADD, 3
48, Bonjibod, 2018-12-28 10:01:52, Ready to Assess - DONE, tbl_ready_to_assess, UPDATE, 3
48, Bonjibod, 2018-12-28 10:02:40, Assessment - DETAILS, tbl_assessment_details, ADD, 4
48, Bonjibod, 2018-12-28 10:02:40, Business Lines, tbl_application_business_line, UPDATE, 4
48, Bonjibod, 2018-12-28 10:02:40, Application - EMPLOYEES, tbl_application_form, UPDATE, 4
48, Bonjibod, 2018-12-28 10:03:46, Assessment - ASSESSED, tbl_assessment, ADD, 4
48, Bonjibod, 2018-12-28 10:03:46, Assessment - ASSESSED, tbl_assessment_fees, ADD, 4
48, Bonjibod, 2018-12-28 10:03:46, Billing, tbl_billing_fees, ADD, 4
